,Date,All property types,City,index1,Month,Year,Yearly GDP
13,October 2013,212737,"Bournemouth,, Christchurch and Poole",3415,October,2013,1976755
13,November 2013,215342,"Bournemouth,, Christchurch and Poole",3416,November,2013,1976755
13,December 2013,215591,"Bournemouth,, Christchurch and Poole",3417,December,2013,1976755
13,January 2013,156213,Cardiff,3668,January,2013,1976755
13,February 2013,157161,Cardiff,3669,February,2013,1976755
13,March 2013,158937,Cardiff,3670,March,2013,1976755
13,April 2013,156101,Cardiff,3671,April,2013,1976755
13,May 2013,156927,Cardiff,3672,May,2013,1976755
13,June 2013,154571,Cardiff,3673,June,2013,1976755
13,July 2013,157382,Cardiff,3674,July,2013,1976755
13,August 2013,157990,Cardiff,3675,August,2013,1976755
13,September 2013,162679,Cardiff,3676,September,2013,1976755
13,October 2013,163896,Cardiff,3677,October,2013,1976755
13,November 2013,162625,Cardiff,3678,November,2013,1976755
13,December 2013,160819,Cardiff,3679,December,2013,1976755
13,January 2013,125067,Coventry,3930,January,2013,1976755
13,February 2013,125570,Coventry,3931,February,2013,1976755
13,March 2013,125444,Coventry,3932,March,2013,1976755
13,April 2013,128729,Coventry,3933,April,2013,1976755
13,May 2013,129141,Coventry,3934,May,2013,1976755
13,June 2013,129856,Coventry,3935,June,2013,1976755
13,July 2013,128902,Coventry,3936,July,2013,1976755
13,August 2013,131306,Coventry,3937,August,2013,1976755
13,September 2013,133230,Coventry,3938,September,2013,1976755
13,October 2013,133817,Coventry,3939,October,2013,1976755
13,November 2013,133806,Coventry,3940,November,2013,1976755
13,December 2013,132553,Coventry,3941,December,2013,1976755
13,January 2013,103175,Middlesbrough,4192,January,2013,1976755
13,February 2013,99879,Middlesbrough,4193,February,2013,1976755
13,March 2013,101609,Middlesbrough,4194,March,2013,1976755
13,April 2013,103706,Middlesbrough,4195,April,2013,1976755
13,May 2013,105867,Middlesbrough,4196,May,2013,1976755
13,June 2013,105152,Middlesbrough,4197,June,2013,1976755
13,July 2013,107506,Middlesbrough,4198,July,2013,1976755
13,August 2013,109017,Middlesbrough,4199,August,2013,1976755
13,September 2013,110226,Middlesbrough,4200,September,2013,1976755
13,October 2013,105913,Middlesbrough,4201,October,2013,1976755
13,November 2013,103536,Middlesbrough,4202,November,2013,1976755
13,December 2013,103951,Middlesbrough,4203,December,2013,1976755
13,January 2013,88092,Stoke on Trent,4454,January,2013,1976755
13,February 2013,88572,Stoke on Trent,4455,February,2013,1976755
13,March 2013,87312,Stoke on Trent,4456,March,2013,1976755
13,April 2013,86592,Stoke on Trent,4457,April,2013,1976755
13,May 2013,87411,Stoke on Trent,4458,May,2013,1976755
13,June 2013,88893,Stoke on Trent,4459,June,2013,1976755
13,July 2013,91253,Stoke on Trent,4460,July,2013,1976755
13,August 2013,91808,Stoke on Trent,4461,August,2013,1976755
13,September 2013,91399,Stoke on Trent,4462,September,2013,1976755
13,October 2013,89904,Stoke on Trent,4463,October,2013,1976755
13,November 2013,89754,Stoke on Trent,4464,November,2013,1976755
13,December 2013,90194,Stoke on Trent,4465,December,2013,1976755
13,January 2013,202705,Reading,4716,January,2013,1976755
13,February 2013,203790,Reading,4717,February,2013,1976755
13,March 2013,203108,Reading,4718,March,2013,1976755
13,April 2013,205542,Reading,4719,April,2013,1976755
13,May 2013,205597,Reading,4720,May,2013,1976755
13,June 2013,207440,Reading,4721,June,2013,1976755
13,July 2013,207255,Reading,4722,July,2013,1976755
13,August 2013,212164,Reading,4723,August,2013,1976755
13,September 2013,212736,Reading,4724,September,2013,1976755
13,October 2013,212832,Reading,4725,October,2013,1976755
13,November 2013,211231,Reading,4726,November,2013,1976755
13,December 2013,212234,Reading,4727,December,2013,1976755
13,January 2013,103696,Sunderland,4978,January,2013,1976755
13,February 2013,102476,Sunderland,4979,February,2013,1976755
13,March 2013,103669,Sunderland,4980,March,2013,1976755
13,April 2013,104209,Sunderland,4981,April,2013,1976755
13,May 2013,103690,Sunderland,4982,May,2013,1976755
13,June 2013,104177,Sunderland,4983,June,2013,1976755
13,July 2013,105042,Sunderland,4984,July,2013,1976755
13,August 2013,106540,Sunderland,4985,August,2013,1976755
13,September 2013,106906,Sunderland,4986,September,2013,1976755
13,October 2013,104964,Sunderland,4987,October,2013,1976755
13,November 2013,104863,Sunderland,4988,November,2013,1976755
13,December 2013,105033,Sunderland,4989,December,2013,1976755
14,January 2014,355830,London,168,January,2014,2035883
14,February 2014,357876,London,169,February,2014,2035883
14,March 2014,361400,London,170,March,2014,2035883
14,April 2014,375337,London,171,April,2014,2035883
14,May 2014,382705,London,172,May,2014,2035883
14,June 2014,387182,London,173,June,2014,2035883
14,July 2014,398737,London,174,July,2014,2035883
14,August 2014,404754,London,175,August,2014,2035883
14,September 2014,403670,London,176,September,2014,2035883
14,October 2014,402300,London,177,October,2014,2035883
14,November 2014,400803,London,178,November,2014,2035883
14,December 2014,402898,London,179,December,2014,2035883
14,January 2014,124522,Manchester,430,January,2014,2035883
14,February 2014,126112,Manchester,431,February,2014,2035883
14,March 2014,125362,Manchester,432,March,2014,2035883
14,April 2014,125519,Manchester,433,April,2014,2035883
14,May 2014,126087,Manchester,434,May,2014,2035883
14,June 2014,129041,Manchester,435,June,2014,2035883
14,July 2014,132316,Manchester,436,July,2014,2035883
14,August 2014,133892,Manchester,437,August,2014,2035883
14,September 2014,135670,Manchester,438,September,2014,2035883
14,October 2014,135730,Manchester,439,October,2014,2035883
14,November 2014,135620,Manchester,440,November,2014,2035883
14,December 2014,134384,Manchester,441,December,2014,2035883
14,January 2014,138300,Birmingham,692,January,2014,2035883
14,February 2014,137652,Birmingham,693,February,2014,2035883
14,March 2014,137983,Birmingham,694,March,2014,2035883
14,April 2014,137725,Birmingham,695,April,2014,2035883
14,May 2014,139701,Birmingham,696,May,2014,2035883
14,June 2014,141186,Birmingham,697,June,2014,2035883
14,July 2014,142722,Birmingham,698,July,2014,2035883
14,August 2014,144737,Birmingham,699,August,2014,2035883
14,September 2014,144962,Birmingham,700,September,2014,2035883
14,October 2014,145617,Birmingham,701,October,2014,2035883
14,November 2014,145428,Birmingham,702,November,2014,2035883
14,December 2014,145374,Birmingham,703,December,2014,2035883
14,January 2014,142913,Leeds,954,January,2014,2035883
14,February 2014,142830,Leeds,955,February,2014,2035883
14,March 2014,141634,Leeds,956,March,2014,2035883
14,April 2014,142861,Leeds,957,April,2014,2035883
14,May 2014,144900,Leeds,958,May,2014,2035883
14,June 2014,146880,Leeds,959,June,2014,2035883
14,July 2014,148162,Leeds,960,July,2014,2035883
14,August 2014,149030,Leeds,961,August,2014,2035883
14,September 2014,150516,Leeds,962,September,2014,2035883
14,October 2014,150919,Leeds,963,October,2014,2035883
14,November 2014,150224,Leeds,964,November,2014,2035883
14,December 2014,150071,Leeds,965,December,2014,2035883
14,January 2014,101580,City of Glasgow,1168,January,2014,2035883
14,February 2014,100630,City of Glasgow,1169,February,2014,2035883
14,March 2014,100384,City of Glasgow,1170,March,2014,2035883
14,April 2014,100836,City of Glasgow,1171,April,2014,2035883
14,May 2014,102232,City of Glasgow,1172,May,2014,2035883
14,June 2014,104451,City of Glasgow,1173,June,2014,2035883
14,July 2014,107648,City of Glasgow,1174,July,2014,2035883
14,August 2014,111021,City of Glasgow,1175,August,2014,2035883
14,September 2014,112258,City of Glasgow,1176,September,2014,2035883
14,October 2014,111894,City of Glasgow,1177,October,2014,2035883
14,November 2014,109374,City of Glasgow,1178,November,2014,2035883
14,December 2014,106637,City of Glasgow,1179,December,2014,2035883
14,January 2014,158784,Southampton,1430,January,2014,2035883
14,February 2014,159124,Southampton,1431,February,2014,2035883
14,March 2014,159030,Southampton,1432,March,2014,2035883
14,April 2014,160841,Southampton,1433,April,2014,2035883
14,May 2014,162502,Southampton,1434,May,2014,2035883
14,June 2014,163649,Southampton,1435,June,2014,2035883
14,July 2014,167104,Southampton,1436,July,2014,2035883
14,August 2014,169379,Southampton,1437,August,2014,2035883
14,September 2014,173689,Southampton,1438,September,2014,2035883
14,October 2014,173490,Southampton,1439,October,2014,2035883
14,November 2014,173259,Southampton,1440,November,2014,2035883
14,December 2014,173029,Southampton,1441,December,2014,2035883
14,January 2014,107450,Liverpool,1692,January,2014,2035883
14,February 2014,108047,Liverpool,1693,February,2014,2035883
14,March 2014,108565,Liverpool,1694,March,2014,2035883
14,April 2014,111507,Liverpool,1695,April,2014,2035883
14,May 2014,112439,Liverpool,1696,May,2014,2035883
14,June 2014,113846,Liverpool,1697,June,2014,2035883
14,July 2014,111530,Liverpool,1698,July,2014,2035883
14,August 2014,112881,Liverpool,1699,August,2014,2035883
14,September 2014,113013,Liverpool,1700,September,2014,2035883
14,October 2014,115553,Liverpool,1701,October,2014,2035883
14,November 2014,114826,Liverpool,1702,November,2014,2035883
14,December 2014,112654,Liverpool,1703,December,2014,2035883
14,January 2014,137129,Newcastle upon Tyne,1954,January,2014,2035883
14,February 2014,139314,Newcastle upon Tyne,1955,February,2014,2035883
14,March 2014,140993,Newcastle upon Tyne,1956,March,2014,2035883
14,April 2014,139257,Newcastle upon Tyne,1957,April,2014,2035883
14,May 2014,138407,Newcastle upon Tyne,1958,May,2014,2035883
14,June 2014,140977,Newcastle upon Tyne,1959,June,2014,2035883
14,July 2014,144792,Newcastle upon Tyne,1960,July,2014,2035883
14,August 2014,147610,Newcastle upon Tyne,1961,August,2014,2035883
14,September 2014,148053,Newcastle upon Tyne,1962,September,2014,2035883
14,October 2014,142144,Newcastle upon Tyne,1963,October,2014,2035883
14,November 2014,141256,Newcastle upon Tyne,1964,November,2014,2035883
14,December 2014,140097,Newcastle upon Tyne,1965,December,2014,2035883
14,January 2014,129482,Sheffield,2216,January,2014,2035883
14,February 2014,131484,Sheffield,2217,February,2014,2035883
14,March 2014,130449,Sheffield,2218,March,2014,2035883
14,April 2014,132879,Sheffield,2219,April,2014,2035883
14,May 2014,133544,Sheffield,2220,May,2014,2035883
14,June 2014,134538,Sheffield,2221,June,2014,2035883
14,July 2014,135132,Sheffield,2222,July,2014,2035883
14,August 2014,136769,Sheffield,2223,August,2014,2035883
14,September 2014,138768,Sheffield,2224,September,2014,2035883
14,October 2014,140658,Sheffield,2225,October,2014,2035883
14,November 2014,140656,Sheffield,2226,November,2014,2035883
14,December 2014,141246,Sheffield,2227,December,2014,2035883
14,January 2014,96224,Belfast,2418,January,2014,2035883
14,February 2014,96224,Belfast,2419,February,2014,2035883
14,March 2014,96224,Belfast,2420,March,2014,2035883
14,April 2014,100892,Belfast,2421,April,2014,2035883
14,May 2014,100892,Belfast,2422,May,2014,2035883
14,June 2014,100892,Belfast,2423,June,2014,2035883
14,July 2014,103413,Belfast,2424,July,2014,2035883
14,August 2014,103413,Belfast,2425,August,2014,2035883
14,September 2014,103413,Belfast,2426,September,2014,2035883
14,October 2014,105087,Belfast,2427,October,2014,2035883
14,November 2014,105087,Belfast,2428,November,2014,2035883
14,December 2014,105087,Belfast,2429,December,2014,2035883
14,January 2014,269647,Brighton and Hove,2680,January,2014,2035883
14,February 2014,269097,Brighton and Hove,2681,February,2014,2035883
14,March 2014,270883,Brighton and Hove,2682,March,2014,2035883
14,April 2014,272036,Brighton and Hove,2683,April,2014,2035883
14,May 2014,276054,Brighton and Hove,2684,May,2014,2035883
14,June 2014,279053,Brighton and Hove,2685,June,2014,2035883
14,July 2014,284461,Brighton and Hove,2686,July,2014,2035883
14,August 2014,290155,Brighton and Hove,2687,August,2014,2035883
14,September 2014,294204,Brighton and Hove,2688,September,2014,2035883
14,October 2014,296264,Brighton and Hove,2689,October,2014,2035883
14,November 2014,297112,Brighton and Hove,2690,November,2014,2035883
14,December 2014,293748,Brighton and Hove,2691,December,2014,2035883
14,January 2014,125784,Leicester,2942,January,2014,2035883
14,February 2014,126878,Leicester,2943,February,2014,2035883
14,March 2014,127339,Leicester,2944,March,2014,2035883
14,April 2014,128099,Leicester,2945,April,2014,2035883
14,May 2014,128149,Leicester,2946,May,2014,2035883
14,June 2014,130193,Leicester,2947,June,2014,2035883
14,July 2014,130253,Leicester,2948,July,2014,2035883
14,August 2014,131306,Leicester,2949,August,2014,2035883
14,September 2014,131037,Leicester,2950,September,2014,2035883
14,October 2014,131894,Leicester,2951,October,2014,2035883
14,November 2014,131191,Leicester,2952,November,2014,2035883
14,December 2014,131430,Leicester,2953,December,2014,2035883
14,January 2014,204809,City of Edinburgh,3156,January,2014,2035883
14,February 2014,203842,City of Edinburgh,3157,February,2014,2035883
14,March 2014,201852,City of Edinburgh,3158,March,2014,2035883
14,April 2014,205874,City of Edinburgh,3159,April,2014,2035883
14,May 2014,210438,City of Edinburgh,3160,May,2014,2035883
14,June 2014,217551,City of Edinburgh,3161,June,2014,2035883
14,July 2014,221507,City of Edinburgh,3162,July,2014,2035883
14,August 2014,222404,City of Edinburgh,3163,August,2014,2035883
14,September 2014,222389,City of Edinburgh,3164,September,2014,2035883
14,October 2014,220657,City of Edinburgh,3165,October,2014,2035883
14,November 2014,221384,City of Edinburgh,3166,November,2014,2035883
14,December 2014,220980,City of Edinburgh,3167,December,2014,2035883
14,January 2014,216130,"Bournemouth,, Christchurch and Poole",3418,January,2014,2035883
14,February 2014,216588,"Bournemouth,, Christchurch and Poole",3419,February,2014,2035883
14,March 2014,217345,"Bournemouth,, Christchurch and Poole",3420,March,2014,2035883
14,April 2014,219754,"Bournemouth,, Christchurch and Poole",3421,April,2014,2035883
14,May 2014,222664,"Bournemouth,, Christchurch and Poole",3422,May,2014,2035883
14,June 2014,227603,"Bournemouth,, Christchurch and Poole",3423,June,2014,2035883
14,July 2014,228079,"Bournemouth,, Christchurch and Poole",3424,July,2014,2035883
14,August 2014,231260,"Bournemouth,, Christchurch and Poole",3425,August,2014,2035883
14,September 2014,230140,"Bournemouth,, Christchurch and Poole",3426,September,2014,2035883
14,October 2014,231796,"Bournemouth,, Christchurch and Poole",3427,October,2014,2035883
14,November 2014,231247,"Bournemouth,, Christchurch and Poole",3428,November,2014,2035883
14,December 2014,233532,"Bournemouth,, Christchurch and Poole",3429,December,2014,2035883
14,January 2014,161358,Cardiff,3680,January,2014,2035883
14,February 2014,163088,Cardiff,3681,February,2014,2035883
14,March 2014,165637,Cardiff,3682,March,2014,2035883
14,April 2014,165942,Cardiff,3683,April,2014,2035883
14,May 2014,168384,Cardiff,3684,May,2014,2035883
14,June 2014,169860,Cardiff,3685,June,2014,2035883
14,July 2014,172156,Cardiff,3686,July,2014,2035883
14,August 2014,172868,Cardiff,3687,August,2014,2035883
14,September 2014,173050,Cardiff,3688,September,2014,2035883
14,October 2014,173645,Cardiff,3689,October,2014,2035883
14,November 2014,174473,Cardiff,3690,November,2014,2035883
14,December 2014,176018,Cardiff,3691,December,2014,2035883
14,January 2014,132386,Coventry,3942,January,2014,2035883
14,February 2014,131224,Coventry,3943,February,2014,2035883
14,March 2014,132851,Coventry,3944,March,2014,2035883
14,April 2014,133895,Coventry,3945,April,2014,2035883
14,May 2014,135840,Coventry,3946,May,2014,2035883
14,June 2014,136319,Coventry,3947,June,2014,2035883
14,July 2014,137769,Coventry,3948,July,2014,2035883
14,August 2014,139398,Coventry,3949,August,2014,2035883
14,September 2014,141176,Coventry,3950,September,2014,2035883
14,October 2014,141628,Coventry,3951,October,2014,2035883
