,0,1,Month,Actual year,index1,Year,Date,All property types,City,Yearly GDP
13,March,2013,March,2013,3932,2013,March 2013,125444,Coventry,1976755
13,April,2013,April,2013,3933,2013,April 2013,128729,Coventry,1976755
13,May,2013,May,2013,3934,2013,May 2013,129141,Coventry,1976755
13,June,2013,June,2013,3935,2013,June 2013,129856,Coventry,1976755
13,July,2013,July,2013,3936,2013,July 2013,128902,Coventry,1976755
13,August,2013,August,2013,3937,2013,August 2013,131306,Coventry,1976755
13,September,2013,September,2013,3938,2013,September 2013,133230,Coventry,1976755
13,October,2013,October,2013,3939,2013,October 2013,133817,Coventry,1976755
13,November,2013,November,2013,3940,2013,November 2013,133806,Coventry,1976755
13,December,2013,December,2013,3941,2013,December 2013,132553,Coventry,1976755
13,January,2013,January,2013,4192,2013,January 2013,103175,Middlesbrough,1976755
13,February,2013,February,2013,4193,2013,February 2013,99879,Middlesbrough,1976755
13,March,2013,March,2013,4194,2013,March 2013,101609,Middlesbrough,1976755
13,April,2013,April,2013,4195,2013,April 2013,103706,Middlesbrough,1976755
13,May,2013,May,2013,4196,2013,May 2013,105867,Middlesbrough,1976755
13,June,2013,June,2013,4197,2013,June 2013,105152,Middlesbrough,1976755
13,July,2013,July,2013,4198,2013,July 2013,107506,Middlesbrough,1976755
13,August,2013,August,2013,4199,2013,August 2013,109017,Middlesbrough,1976755
13,September,2013,September,2013,4200,2013,September 2013,110226,Middlesbrough,1976755
13,October,2013,October,2013,4201,2013,October 2013,105913,Middlesbrough,1976755
13,November,2013,November,2013,4202,2013,November 2013,103536,Middlesbrough,1976755
13,December,2013,December,2013,4203,2013,December 2013,103951,Middlesbrough,1976755
13,January,2013,January,2013,4454,2013,January 2013,88092,Stoke on Trent,1976755
13,February,2013,February,2013,4455,2013,February 2013,88572,Stoke on Trent,1976755
13,March,2013,March,2013,4456,2013,March 2013,87312,Stoke on Trent,1976755
13,April,2013,April,2013,4457,2013,April 2013,86592,Stoke on Trent,1976755
13,May,2013,May,2013,4458,2013,May 2013,87411,Stoke on Trent,1976755
13,June,2013,June,2013,4459,2013,June 2013,88893,Stoke on Trent,1976755
13,July,2013,July,2013,4460,2013,July 2013,91253,Stoke on Trent,1976755
13,August,2013,August,2013,4461,2013,August 2013,91808,Stoke on Trent,1976755
13,September,2013,September,2013,4462,2013,September 2013,91399,Stoke on Trent,1976755
13,October,2013,October,2013,4463,2013,October 2013,89904,Stoke on Trent,1976755
13,November,2013,November,2013,4464,2013,November 2013,89754,Stoke on Trent,1976755
13,December,2013,December,2013,4465,2013,December 2013,90194,Stoke on Trent,1976755
13,January,2013,January,2013,4716,2013,January 2013,202705,Reading,1976755
13,February,2013,February,2013,4717,2013,February 2013,203790,Reading,1976755
13,March,2013,March,2013,4718,2013,March 2013,203108,Reading,1976755
13,April,2013,April,2013,4719,2013,April 2013,205542,Reading,1976755
13,May,2013,May,2013,4720,2013,May 2013,205597,Reading,1976755
13,June,2013,June,2013,4721,2013,June 2013,207440,Reading,1976755
13,July,2013,July,2013,4722,2013,July 2013,207255,Reading,1976755
13,August,2013,August,2013,4723,2013,August 2013,212164,Reading,1976755
13,September,2013,September,2013,4724,2013,September 2013,212736,Reading,1976755
13,October,2013,October,2013,4725,2013,October 2013,212832,Reading,1976755
13,November,2013,November,2013,4726,2013,November 2013,211231,Reading,1976755
13,December,2013,December,2013,4727,2013,December 2013,212234,Reading,1976755
13,January,2013,January,2013,4978,2013,January 2013,103696,Sunderland,1976755
13,February,2013,February,2013,4979,2013,February 2013,102476,Sunderland,1976755
13,March,2013,March,2013,4980,2013,March 2013,103669,Sunderland,1976755
13,April,2013,April,2013,4981,2013,April 2013,104209,Sunderland,1976755
13,May,2013,May,2013,4982,2013,May 2013,103690,Sunderland,1976755
13,June,2013,June,2013,4983,2013,June 2013,104177,Sunderland,1976755
13,July,2013,July,2013,4984,2013,July 2013,105042,Sunderland,1976755
13,August,2013,August,2013,4985,2013,August 2013,106540,Sunderland,1976755
13,September,2013,September,2013,4986,2013,September 2013,106906,Sunderland,1976755
13,October,2013,October,2013,4987,2013,October 2013,104964,Sunderland,1976755
13,November,2013,November,2013,4988,2013,November 2013,104863,Sunderland,1976755
13,December,2013,December,2013,4989,2013,December 2013,105033,Sunderland,1976755
14,January,2014,January,2014,168,2014,January 2014,355830,London,2035883
14,February,2014,February,2014,169,2014,February 2014,357876,London,2035883
14,March,2014,March,2014,170,2014,March 2014,361400,London,2035883
14,April,2014,April,2014,171,2014,April 2014,375337,London,2035883
14,May,2014,May,2014,172,2014,May 2014,382705,London,2035883
14,June,2014,June,2014,173,2014,June 2014,387182,London,2035883
14,July,2014,July,2014,174,2014,July 2014,398737,London,2035883
14,August,2014,August,2014,175,2014,August 2014,404754,London,2035883
14,September,2014,September,2014,176,2014,September 2014,403670,London,2035883
14,October,2014,October,2014,177,2014,October 2014,402300,London,2035883
14,November,2014,November,2014,178,2014,November 2014,400803,London,2035883
14,December,2014,December,2014,179,2014,December 2014,402898,London,2035883
14,January,2014,January,2014,430,2014,January 2014,124522,Manchester,2035883
14,February,2014,February,2014,431,2014,February 2014,126112,Manchester,2035883
14,March,2014,March,2014,432,2014,March 2014,125362,Manchester,2035883
14,April,2014,April,2014,433,2014,April 2014,125519,Manchester,2035883
14,May,2014,May,2014,434,2014,May 2014,126087,Manchester,2035883
14,June,2014,June,2014,435,2014,June 2014,129041,Manchester,2035883
14,July,2014,July,2014,436,2014,July 2014,132316,Manchester,2035883
14,August,2014,August,2014,437,2014,August 2014,133892,Manchester,2035883
14,September,2014,September,2014,438,2014,September 2014,135670,Manchester,2035883
14,October,2014,October,2014,439,2014,October 2014,135730,Manchester,2035883
14,November,2014,November,2014,440,2014,November 2014,135620,Manchester,2035883
14,December,2014,December,2014,441,2014,December 2014,134384,Manchester,2035883
14,January,2014,January,2014,692,2014,January 2014,138300,Birmingham,2035883
14,February,2014,February,2014,693,2014,February 2014,137652,Birmingham,2035883
14,March,2014,March,2014,694,2014,March 2014,137983,Birmingham,2035883
14,April,2014,April,2014,695,2014,April 2014,137725,Birmingham,2035883
14,May,2014,May,2014,696,2014,May 2014,139701,Birmingham,2035883
14,June,2014,June,2014,697,2014,June 2014,141186,Birmingham,2035883
14,July,2014,July,2014,698,2014,July 2014,142722,Birmingham,2035883
14,August,2014,August,2014,699,2014,August 2014,144737,Birmingham,2035883
14,September,2014,September,2014,700,2014,September 2014,144962,Birmingham,2035883
14,October,2014,October,2014,701,2014,October 2014,145617,Birmingham,2035883
14,November,2014,November,2014,702,2014,November 2014,145428,Birmingham,2035883
14,December,2014,December,2014,703,2014,December 2014,145374,Birmingham,2035883
14,January,2014,January,2014,954,2014,January 2014,142913,Leeds,2035883
14,February,2014,February,2014,955,2014,February 2014,142830,Leeds,2035883
14,March,2014,March,2014,956,2014,March 2014,141634,Leeds,2035883
14,April,2014,April,2014,957,2014,April 2014,142861,Leeds,2035883
14,May,2014,May,2014,958,2014,May 2014,144900,Leeds,2035883
14,June,2014,June,2014,959,2014,June 2014,146880,Leeds,2035883
14,July,2014,July,2014,960,2014,July 2014,148162,Leeds,2035883
14,August,2014,August,2014,961,2014,August 2014,149030,Leeds,2035883
14,September,2014,September,2014,962,2014,September 2014,150516,Leeds,2035883
14,October,2014,October,2014,963,2014,October 2014,150919,Leeds,2035883
14,November,2014,November,2014,964,2014,November 2014,150224,Leeds,2035883
14,December,2014,December,2014,965,2014,December 2014,150071,Leeds,2035883
14,January,2014,January,2014,1168,2014,January 2014,101580,City of Glasgow,2035883
14,February,2014,February,2014,1169,2014,February 2014,100630,City of Glasgow,2035883
14,March,2014,March,2014,1170,2014,March 2014,100384,City of Glasgow,2035883
14,April,2014,April,2014,1171,2014,April 2014,100836,City of Glasgow,2035883
14,May,2014,May,2014,1172,2014,May 2014,102232,City of Glasgow,2035883
14,June,2014,June,2014,1173,2014,June 2014,104451,City of Glasgow,2035883
14,July,2014,July,2014,1174,2014,July 2014,107648,City of Glasgow,2035883
14,August,2014,August,2014,1175,2014,August 2014,111021,City of Glasgow,2035883
14,September,2014,September,2014,1176,2014,September 2014,112258,City of Glasgow,2035883
14,October,2014,October,2014,1177,2014,October 2014,111894,City of Glasgow,2035883
14,November,2014,November,2014,1178,2014,November 2014,109374,City of Glasgow,2035883
14,December,2014,December,2014,1179,2014,December 2014,106637,City of Glasgow,2035883
14,January,2014,January,2014,1430,2014,January 2014,158784,Southampton,2035883
14,February,2014,February,2014,1431,2014,February 2014,159124,Southampton,2035883
14,March,2014,March,2014,1432,2014,March 2014,159030,Southampton,2035883
14,April,2014,April,2014,1433,2014,April 2014,160841,Southampton,2035883
14,May,2014,May,2014,1434,2014,May 2014,162502,Southampton,2035883
14,June,2014,June,2014,1435,2014,June 2014,163649,Southampton,2035883
14,July,2014,July,2014,1436,2014,July 2014,167104,Southampton,2035883
14,August,2014,August,2014,1437,2014,August 2014,169379,Southampton,2035883
14,September,2014,September,2014,1438,2014,September 2014,173689,Southampton,2035883
14,October,2014,October,2014,1439,2014,October 2014,173490,Southampton,2035883
14,November,2014,November,2014,1440,2014,November 2014,173259,Southampton,2035883
14,December,2014,December,2014,1441,2014,December 2014,173029,Southampton,2035883
14,January,2014,January,2014,1692,2014,January 2014,107450,Liverpool,2035883
14,February,2014,February,2014,1693,2014,February 2014,108047,Liverpool,2035883
14,March,2014,March,2014,1694,2014,March 2014,108565,Liverpool,2035883
14,April,2014,April,2014,1695,2014,April 2014,111507,Liverpool,2035883
14,May,2014,May,2014,1696,2014,May 2014,112439,Liverpool,2035883
14,June,2014,June,2014,1697,2014,June 2014,113846,Liverpool,2035883
14,July,2014,July,2014,1698,2014,July 2014,111530,Liverpool,2035883
14,August,2014,August,2014,1699,2014,August 2014,112881,Liverpool,2035883
14,September,2014,September,2014,1700,2014,September 2014,113013,Liverpool,2035883
14,October,2014,October,2014,1701,2014,October 2014,115553,Liverpool,2035883
14,November,2014,November,2014,1702,2014,November 2014,114826,Liverpool,2035883
14,December,2014,December,2014,1703,2014,December 2014,112654,Liverpool,2035883
14,January,2014,January,2014,1954,2014,January 2014,137129,Newcastle upon Tyne,2035883
14,February,2014,February,2014,1955,2014,February 2014,139314,Newcastle upon Tyne,2035883
14,March,2014,March,2014,1956,2014,March 2014,140993,Newcastle upon Tyne,2035883
14,April,2014,April,2014,1957,2014,April 2014,139257,Newcastle upon Tyne,2035883
14,May,2014,May,2014,1958,2014,May 2014,138407,Newcastle upon Tyne,2035883
14,June,2014,June,2014,1959,2014,June 2014,140977,Newcastle upon Tyne,2035883
14,July,2014,July,2014,1960,2014,July 2014,144792,Newcastle upon Tyne,2035883
14,August,2014,August,2014,1961,2014,August 2014,147610,Newcastle upon Tyne,2035883
14,September,2014,September,2014,1962,2014,September 2014,148053,Newcastle upon Tyne,2035883
14,October,2014,October,2014,1963,2014,October 2014,142144,Newcastle upon Tyne,2035883
14,November,2014,November,2014,1964,2014,November 2014,141256,Newcastle upon Tyne,2035883
14,December,2014,December,2014,1965,2014,December 2014,140097,Newcastle upon Tyne,2035883
14,January,2014,January,2014,2216,2014,January 2014,129482,Sheffield,2035883
14,February,2014,February,2014,2217,2014,February 2014,131484,Sheffield,2035883
14,March,2014,March,2014,2218,2014,March 2014,130449,Sheffield,2035883
14,April,2014,April,2014,2219,2014,April 2014,132879,Sheffield,2035883
14,May,2014,May,2014,2220,2014,May 2014,133544,Sheffield,2035883
14,June,2014,June,2014,2221,2014,June 2014,134538,Sheffield,2035883
14,July,2014,July,2014,2222,2014,July 2014,135132,Sheffield,2035883
14,August,2014,August,2014,2223,2014,August 2014,136769,Sheffield,2035883
14,September,2014,September,2014,2224,2014,September 2014,138768,Sheffield,2035883
14,October,2014,October,2014,2225,2014,October 2014,140658,Sheffield,2035883
14,November,2014,November,2014,2226,2014,November 2014,140656,Sheffield,2035883
14,December,2014,December,2014,2227,2014,December 2014,141246,Sheffield,2035883
14,January,2014,January,2014,2418,2014,January 2014,96224,Belfast,2035883
14,February,2014,February,2014,2419,2014,February 2014,96224,Belfast,2035883
14,March,2014,March,2014,2420,2014,March 2014,96224,Belfast,2035883
14,April,2014,April,2014,2421,2014,April 2014,100892,Belfast,2035883
14,May,2014,May,2014,2422,2014,May 2014,100892,Belfast,2035883
14,June,2014,June,2014,2423,2014,June 2014,100892,Belfast,2035883
14,July,2014,July,2014,2424,2014,July 2014,103413,Belfast,2035883
14,August,2014,August,2014,2425,2014,August 2014,103413,Belfast,2035883
14,September,2014,September,2014,2426,2014,September 2014,103413,Belfast,2035883
14,October,2014,October,2014,2427,2014,October 2014,105087,Belfast,2035883
14,November,2014,November,2014,2428,2014,November 2014,105087,Belfast,2035883
14,December,2014,December,2014,2429,2014,December 2014,105087,Belfast,2035883
14,January,2014,January,2014,2680,2014,January 2014,269647,Brighton and Hove,2035883
14,February,2014,February,2014,2681,2014,February 2014,269097,Brighton and Hove,2035883
14,March,2014,March,2014,2682,2014,March 2014,270883,Brighton and Hove,2035883
14,April,2014,April,2014,2683,2014,April 2014,272036,Brighton and Hove,2035883
14,May,2014,May,2014,2684,2014,May 2014,276054,Brighton and Hove,2035883
14,June,2014,June,2014,2685,2014,June 2014,279053,Brighton and Hove,2035883
14,July,2014,July,2014,2686,2014,July 2014,284461,Brighton and Hove,2035883
14,August,2014,August,2014,2687,2014,August 2014,290155,Brighton and Hove,2035883
14,September,2014,September,2014,2688,2014,September 2014,294204,Brighton and Hove,2035883
14,October,2014,October,2014,2689,2014,October 2014,296264,Brighton and Hove,2035883
14,November,2014,November,2014,2690,2014,November 2014,297112,Brighton and Hove,2035883
14,December,2014,December,2014,2691,2014,December 2014,293748,Brighton and Hove,2035883
14,January,2014,January,2014,2942,2014,January 2014,125784,Leicester,2035883
14,February,2014,February,2014,2943,2014,February 2014,126878,Leicester,2035883
14,March,2014,March,2014,2944,2014,March 2014,127339,Leicester,2035883
14,April,2014,April,2014,2945,2014,April 2014,128099,Leicester,2035883
14,May,2014,May,2014,2946,2014,May 2014,128149,Leicester,2035883
14,June,2014,June,2014,2947,2014,June 2014,130193,Leicester,2035883
14,July,2014,July,2014,2948,2014,July 2014,130253,Leicester,2035883
14,August,2014,August,2014,2949,2014,August 2014,131306,Leicester,2035883
14,September,2014,September,2014,2950,2014,September 2014,131037,Leicester,2035883
14,October,2014,October,2014,2951,2014,October 2014,131894,Leicester,2035883
14,November,2014,November,2014,2952,2014,November 2014,131191,Leicester,2035883
14,December,2014,December,2014,2953,2014,December 2014,131430,Leicester,2035883
14,January,2014,January,2014,3156,2014,January 2014,204809,City of Edinburgh,2035883
14,February,2014,February,2014,3157,2014,February 2014,203842,City of Edinburgh,2035883
14,March,2014,March,2014,3158,2014,March 2014,201852,City of Edinburgh,2035883
14,April,2014,April,2014,3159,2014,April 2014,205874,City of Edinburgh,2035883
14,May,2014,May,2014,3160,2014,May 2014,210438,City of Edinburgh,2035883
14,June,2014,June,2014,3161,2014,June 2014,217551,City of Edinburgh,2035883
