LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,GDP,TOT,MLN_USD,A,2005,225620.781,
CZE,GDP,TOT,MLN_USD,A,2006,244624.887,
CZE,GDP,TOT,MLN_USD,A,2007,270349.144,
CZE,GDP,TOT,MLN_USD,A,2008,290503.947,
CZE,GDP,TOT,MLN_USD,A,2009,290152.861,
CZE,GDP,TOT,MLN_USD,A,2010,292270.175,
CZE,GDP,TOT,MLN_USD,A,2011,304400.914,
CZE,GDP,TOT,MLN_USD,A,2012,307490.199,
CZE,GDP,TOT,MLN_USD,A,2013,324029.978,
CZE,GDP,TOT,MLN_USD,A,2014,342099.837,
CZE,GDP,TOT,MLN_USD,A,2015,357503.881,
CZE,GDP,TOT,MLN_USD,A,2016,381420.335,
CZE,GDP,TOT,MLN_USD,A,2017,411327.86,
CZE,GDP,TOT,MLN_USD,A,2018,437252.426,
CZE,GDP,TOT,MLN_USD,A,2019,462266.205,
CZE,GDP,TOT,MLN_USD,A,2020,449879.868,
CZE,GDP,TOT,USD_CAP,A,1990,12736.72624,E
CZE,GDP,TOT,USD_CAP,A,1991,11699.08849,E
CZE,GDP,TOT,USD_CAP,A,1992,11894.55986,E
CZE,GDP,TOT,USD_CAP,A,1993,12168.8168,E
CZE,GDP,TOT,USD_CAP,A,1994,12783.3815,E
CZE,GDP,TOT,USD_CAP,A,1995,13821.25376,
CZE,GDP,TOT,USD_CAP,A,1996,14653.46098,
CZE,GDP,TOT,USD_CAP,A,1997,14820.19833,
CZE,GDP,TOT,USD_CAP,A,1998,14976.28712,
CZE,GDP,TOT,USD_CAP,A,1999,15397.92282,
CZE,GDP,TOT,USD_CAP,A,2000,16214.96755,
CZE,GDP,TOT,USD_CAP,A,2001,17615.59502,
CZE,GDP,TOT,USD_CAP,A,2002,18245.66901,
CZE,GDP,TOT,USD_CAP,A,2003,19503.29371,
CZE,GDP,TOT,USD_CAP,A,2004,20894.60712,
CZE,GDP,TOT,USD_CAP,A,2005,22045.99888,
CZE,GDP,TOT,USD_CAP,A,2006,23827.14738,
CZE,GDP,TOT,USD_CAP,A,2007,26189.79839,
CZE,GDP,TOT,USD_CAP,A,2008,27853.5499,
CZE,GDP,TOT,USD_CAP,A,2009,27656.01513,
CZE,GDP,TOT,USD_CAP,A,2010,27789.60838,
CZE,GDP,TOT,USD_CAP,A,2011,28999.75476,
CZE,GDP,TOT,USD_CAP,A,2012,29258.90485,
CZE,GDP,TOT,USD_CAP,A,2013,30828.52641,
CZE,GDP,TOT,USD_CAP,A,2014,32504.21758,
CZE,GDP,TOT,USD_CAP,A,2015,33909.30924,
CZE,GDP,TOT,USD_CAP,A,2016,36101.2856,
CZE,GDP,TOT,USD_CAP,A,2017,38842.89627,
CZE,GDP,TOT,USD_CAP,A,2018,41147.63153,
CZE,GDP,TOT,USD_CAP,A,2019,43326.663,
CZE,GDP,TOT,USD_CAP,A,2020,42044.2384,
DNK,GDP,TOT,MLN_USD,A,1966,16625.045,
DNK,GDP,TOT,MLN_USD,A,1967,17777.523,
DNK,GDP,TOT,MLN_USD,A,1968,19448.084,
DNK,GDP,TOT,MLN_USD,A,1969,21893.14,
DNK,GDP,TOT,MLN_USD,A,1970,20927.919,
DNK,GDP,TOT,MLN_USD,A,1971,22649.551,
DNK,GDP,TOT,MLN_USD,A,1972,24557.097,
DNK,GDP,TOT,MLN_USD,A,1973,26962.985,
DNK,GDP,TOT,MLN_USD,A,1974,29059.436,
DNK,GDP,TOT,MLN_USD,A,1975,31288.602,
DNK,GDP,TOT,MLN_USD,A,1976,34966.278,
DNK,GDP,TOT,MLN_USD,A,1977,37833.463,
DNK,GDP,TOT,MLN_USD,A,1978,41396.141,
DNK,GDP,TOT,MLN_USD,A,1979,46565.157,
DNK,GDP,TOT,MLN_USD,A,1980,50526.186,
DNK,GDP,TOT,MLN_USD,A,1981,54938.65,
DNK,GDP,TOT,MLN_USD,A,1982,60482.2,
DNK,GDP,TOT,MLN_USD,A,1983,64482.81,
DNK,GDP,TOT,MLN_USD,A,1984,69592.53,
DNK,GDP,TOT,MLN_USD,A,1985,74667.785,
DNK,GDP,TOT,MLN_USD,A,1986,79907.103,
DNK,GDP,TOT,MLN_USD,A,1987,82091.001,
DNK,GDP,TOT,MLN_USD,A,1988,84975.149,
DNK,GDP,TOT,MLN_USD,A,1989,88876.206,
DNK,GDP,TOT,MLN_USD,A,1990,93563.362,
DNK,GDP,TOT,MLN_USD,A,1991,98075.471,
DNK,GDP,TOT,MLN_USD,A,1992,102273.607,
DNK,GDP,TOT,MLN_USD,A,1993,104707.944,
DNK,GDP,TOT,MLN_USD,A,1994,112646.596,
DNK,GDP,TOT,MLN_USD,A,1995,118490.59,
DNK,GDP,TOT,MLN_USD,A,1996,124645.348,
DNK,GDP,TOT,MLN_USD,A,1997,131700.486,
DNK,GDP,TOT,MLN_USD,A,1998,136917.875,
DNK,GDP,TOT,MLN_USD,A,1999,141846.299,
DNK,GDP,TOT,MLN_USD,A,2000,153089.947,
DNK,GDP,TOT,MLN_USD,A,2001,157816.394,
DNK,GDP,TOT,MLN_USD,A,2002,164720.391,
DNK,GDP,TOT,MLN_USD,A,2003,165968.36,
DNK,GDP,TOT,MLN_USD,A,2004,177870.417,
DNK,GDP,TOT,MLN_USD,A,2005,185074.466,
DNK,GDP,TOT,MLN_USD,A,2006,202725.721,
DNK,GDP,TOT,MLN_USD,A,2007,212771.394,
DNK,GDP,TOT,MLN_USD,A,2008,226767.494,
DNK,GDP,TOT,MLN_USD,A,2009,222918.17,
DNK,GDP,TOT,MLN_USD,A,2010,238749.494,
DNK,GDP,TOT,MLN_USD,A,2011,247352.237,
DNK,GDP,TOT,MLN_USD,A,2012,250524.599,
DNK,GDP,TOT,MLN_USD,A,2013,262368.12,
DNK,GDP,TOT,MLN_USD,A,2014,270330.607,
DNK,GDP,TOT,MLN_USD,A,2015,278748.365,
DNK,GDP,TOT,MLN_USD,A,2016,297719.06,
DNK,GDP,TOT,MLN_USD,A,2017,319130.165,
DNK,GDP,TOT,MLN_USD,A,2018,332882.716,
DNK,GDP,TOT,MLN_USD,A,2019,348263.937,
DNK,GDP,TOT,MLN_USD,A,2020,353101.095,
DNK,GDP,TOT,USD_CAP,A,1966,3478.770665,
DNK,GDP,TOT,USD_CAP,A,1967,3688.28276,
DNK,GDP,TOT,USD_CAP,A,1968,4005.784471,
DNK,GDP,TOT,USD_CAP,A,1969,4487.21877,
DNK,GDP,TOT,USD_CAP,A,1970,4238.136704,
DNK,GDP,TOT,USD_CAP,A,1971,4563.681387,
DNK,GDP,TOT,USD_CAP,A,1972,4919.290322,
DNK,GDP,TOT,USD_CAP,A,1973,5368.973446,
DNK,GDP,TOT,USD_CAP,A,1974,5760.046708,
DNK,GDP,TOT,USD_CAP,A,1975,6183.518112,
DNK,GDP,TOT,USD_CAP,A,1976,6892.623369,
DNK,GDP,TOT,USD_CAP,A,1977,7434.361058,
DNK,GDP,TOT,USD_CAP,A,1978,8108.94047,
DNK,GDP,TOT,USD_CAP,A,1979,9098.311309,
DNK,GDP,TOT,USD_CAP,A,1980,9860.692028,
DNK,GDP,TOT,USD_CAP,A,1981,10726.0153,
DNK,GDP,TOT,USD_CAP,A,1982,11817.54583,
DNK,GDP,TOT,USD_CAP,A,1983,12609.07518,
DNK,GDP,TOT,USD_CAP,A,1984,13616.22576,
DNK,GDP,TOT,USD_CAP,A,1985,14603.51743,
DNK,GDP,TOT,USD_CAP,A,1986,15606.85614,
DNK,GDP,TOT,USD_CAP,A,1987,16011.50789,
DNK,GDP,TOT,USD_CAP,A,1988,16564.35662,
DNK,GDP,TOT,USD_CAP,A,1989,17318.04487,
DNK,GDP,TOT,USD_CAP,A,1990,18202.98875,
DNK,GDP,TOT,USD_CAP,A,1991,19029.00105,
DNK,GDP,TOT,USD_CAP,A,1992,19778.30333,
DNK,GDP,TOT,USD_CAP,A,1993,20178.82914,
DNK,GDP,TOT,USD_CAP,A,1994,21637.84026,
DNK,GDP,TOT,USD_CAP,A,1995,22655.94462,
DNK,GDP,TOT,USD_CAP,A,1996,23687.82746,
DNK,GDP,TOT,USD_CAP,A,1997,24919.6757,
DNK,GDP,TOT,USD_CAP,A,1998,25818.94677,
DNK,GDP,TOT,USD_CAP,A,1999,26657.82737,
DNK,GDP,TOT,USD_CAP,A,2000,28679.27072,
DNK,GDP,TOT,USD_CAP,A,2001,29459.84574,
DNK,GDP,TOT,USD_CAP,A,2002,30639.95369,
DNK,GDP,TOT,USD_CAP,A,2003,30791.90346,
DNK,GDP,TOT,USD_CAP,A,2004,32920.67692,
DNK,GDP,TOT,USD_CAP,A,2005,34152.88166,
DNK,GDP,TOT,USD_CAP,A,2006,37286.31986,
DNK,GDP,TOT,USD_CAP,A,2007,38969.11972,
DNK,GDP,TOT,USD_CAP,A,2008,41282.99547,
DNK,GDP,TOT,USD_CAP,A,2009,40361.79068,
DNK,GDP,TOT,USD_CAP,A,2010,43041.19236,
DNK,GDP,TOT,USD_CAP,A,2011,44407.94207,
DNK,GDP,TOT,USD_CAP,A,2012,44808.54921,
DNK,GDP,TOT,USD_CAP,A,2013,46742.93966,
DNK,GDP,TOT,USD_CAP,A,2014,47905.47708,
DNK,GDP,TOT,USD_CAP,A,2015,49058.14234,
DNK,GDP,TOT,USD_CAP,A,2016,51967.02044,
DNK,GDP,TOT,USD_CAP,A,2017,55356.49009,
DNK,GDP,TOT,USD_CAP,A,2018,57453.00583,
DNK,GDP,TOT,USD_CAP,A,2019,59870.02533,
DNK,GDP,TOT,USD_CAP,A,2020,60566.22561,
FIN,GDP,TOT,MLN_USD,A,1970,15545.511,E
FIN,GDP,TOT,MLN_USD,A,1971,16718.505,E
FIN,GDP,TOT,MLN_USD,A,1972,18790.37,E
FIN,GDP,TOT,MLN_USD,A,1973,21204.258,E
FIN,GDP,TOT,MLN_USD,A,1974,23860.403,E
FIN,GDP,TOT,MLN_USD,A,1975,26541.047,E
FIN,GDP,TOT,MLN_USD,A,1976,28098.137,E
FIN,GDP,TOT,MLN_USD,A,1977,29915.454,E
FIN,GDP,TOT,MLN_USD,A,1978,32954.538,E
FIN,GDP,TOT,MLN_USD,A,1979,38230.362,E
FIN,GDP,TOT,MLN_USD,A,1980,43930.08,
FIN,GDP,TOT,MLN_USD,A,1981,48719.588,
FIN,GDP,TOT,MLN_USD,A,1982,53337.393,
FIN,GDP,TOT,MLN_USD,A,1983,57153.909,
FIN,GDP,TOT,MLN_USD,A,1984,61133.087,
FIN,GDP,TOT,MLN_USD,A,1985,65304.549,
FIN,GDP,TOT,MLN_USD,A,1986,68455.509,
FIN,GDP,TOT,MLN_USD,A,1987,72655.738,
FIN,GDP,TOT,MLN_USD,A,1988,79142.893,
FIN,GDP,TOT,MLN_USD,A,1989,86429.513,
FIN,GDP,TOT,MLN_USD,A,1990,90265.862,
FIN,GDP,TOT,MLN_USD,A,1991,87825.403,
FIN,GDP,TOT,MLN_USD,A,1992,86867.373,
FIN,GDP,TOT,MLN_USD,A,1993,88336.821,
FIN,GDP,TOT,MLN_USD,A,1994,93798.735,
FIN,GDP,TOT,MLN_USD,A,1995,99803.842,
FIN,GDP,TOT,MLN_USD,A,1996,102688.609,
FIN,GDP,TOT,MLN_USD,A,1997,111981.083,
FIN,GDP,TOT,MLN_USD,A,1998,121498.841,
FIN,GDP,TOT,MLN_USD,A,1999,127934.786,
FIN,GDP,TOT,MLN_USD,A,2000,138703.58,
FIN,GDP,TOT,MLN_USD,A,2001,144266.623,
FIN,GDP,TOT,MLN_USD,A,2002,148763.802,
FIN,GDP,TOT,MLN_USD,A,2003,151289.787,
FIN,GDP,TOT,MLN_USD,A,2004,162992.94,
FIN,GDP,TOT,MLN_USD,A,2005,168146.753,
FIN,GDP,TOT,MLN_USD,A,2006,181207.156,
FIN,GDP,TOT,MLN_USD,A,2007,199873.495,
FIN,GDP,TOT,MLN_USD,A,2008,212980.742,
FIN,GDP,TOT,MLN_USD,A,2009,202878.3,
FIN,GDP,TOT,MLN_USD,A,2010,209096.826,
FIN,GDP,TOT,MLN_USD,A,2011,220471.171,
FIN,GDP,TOT,MLN_USD,A,2012,221285.636,
FIN,GDP,TOT,MLN_USD,A,2013,225679.983,
FIN,GDP,TOT,MLN_USD,A,2014,228058.636,
FIN,GDP,TOT,MLN_USD,A,2015,232867.602,
FIN,GDP,TOT,MLN_USD,A,2016,246928.493,
FIN,GDP,TOT,MLN_USD,A,2017,262026.563,
FIN,GDP,TOT,MLN_USD,A,2018,274158.014,
FIN,GDP,TOT,MLN_USD,A,2019,284480.553,
FIN,GDP,TOT,MLN_USD,A,2020,281018.909,
FIN,GDP,TOT,USD_CAP,A,1970,3375.056699,E
FIN,GDP,TOT,USD_CAP,A,1971,3625.001183,E
FIN,GDP,TOT,USD_CAP,A,1972,4049.648616,E
FIN,GDP,TOT,USD_CAP,A,1973,4544.41878,E
FIN,GDP,TOT,USD_CAP,A,1974,5086.4214,E
FIN,GDP,TOT,USD_CAP,A,1975,5633.367353,E
FIN,GDP,TOT,USD_CAP,A,1976,5945.814799,E
FIN,GDP,TOT,USD_CAP,A,1977,6312.742249,E
FIN,GDP,TOT,USD_CAP,A,1978,6934.147895,E
FIN,GDP,TOT,USD_CAP,A,1979,8023.666129,E
FIN,GDP,TOT,USD_CAP,A,1980,9191.354685,
FIN,GDP,TOT,USD_CAP,A,1981,10149.9141,
FIN,GDP,TOT,USD_CAP,A,1982,11050.03068,
FIN,GDP,TOT,USD_CAP,A,1983,11770.23537,
FIN,GDP,TOT,USD_CAP,A,1984,12522.65296,
FIN,GDP,TOT,USD_CAP,A,1985,13321.47793,
FIN,GDP,TOT,USD_CAP,A,1986,13918.81369,
FIN,GDP,TOT,USD_CAP,A,1987,14731.19736,
FIN,GDP,TOT,USD_CAP,A,1988,15999.77628,
FIN,GDP,TOT,USD_CAP,A,1989,17409.86081,
FIN,GDP,TOT,USD_CAP,A,1990,18102.41088,
FIN,GDP,TOT,USD_CAP,A,1991,17517.08372,
FIN,GDP,TOT,USD_CAP,A,1992,17228.75302,
FIN,GDP,TOT,USD_CAP,A,1993,17435.81651,
FIN,GDP,TOT,USD_CAP,A,1994,18434.19909,
FIN,GDP,TOT,USD_CAP,A,1995,19539.49681,
FIN,GDP,TOT,USD_CAP,A,1996,20038.36576,
FIN,GDP,TOT,USD_CAP,A,1997,21787.05073,
FIN,GDP,TOT,USD_CAP,A,1998,23575.98548,
FIN,GDP,TOT,USD_CAP,A,1999,24767.16397,
FIN,GDP,TOT,USD_CAP,A,2000,26796.41042,
FIN,GDP,TOT,USD_CAP,A,2001,27807.75313,
FIN,GDP,TOT,USD_CAP,A,2002,28605.12292,
FIN,GDP,TOT,USD_CAP,A,2003,29021.63568,
FIN,GDP,TOT,USD_CAP,A,2004,31175.72771,
FIN,GDP,TOT,USD_CAP,A,2005,32051.76289,
FIN,GDP,TOT,USD_CAP,A,2006,34408.81758,
FIN,GDP,TOT,USD_CAP,A,2007,37792.55669,
FIN,GDP,TOT,USD_CAP,A,2008,40083.70194,
FIN,GDP,TOT,USD_CAP,A,2009,38000.01877,
FIN,GDP,TOT,USD_CAP,A,2010,38985.87199,
FIN,GDP,TOT,USD_CAP,A,2011,40916.64733,
FIN,GDP,TOT,USD_CAP,A,2012,40872.8548,
FIN,GDP,TOT,USD_CAP,A,2013,41492.91842,
FIN,GDP,TOT,USD_CAP,A,2014,41749.86473,
FIN,GDP,TOT,USD_CAP,A,2015,42490.21105,
FIN,GDP,TOT,USD_CAP,A,2016,44934.48825,
FIN,GDP,TOT,USD_CAP,A,2017,47570.27035,
FIN,GDP,TOT,USD_CAP,A,2018,49700.52107,
FIN,GDP,TOT,USD_CAP,A,2019,51521.39825,
FIN,GDP,TOT,USD_CAP,A,2020,50810.7308,
FRA,GDP,TOT,MLN_USD,A,1960,84286.645,
FRA,GDP,TOT,MLN_USD,A,1961,89236.064,
FRA,GDP,TOT,MLN_USD,A,1962,97734.662,
FRA,GDP,TOT,MLN_USD,A,1963,104468.637,
FRA,GDP,TOT,MLN_USD,A,1964,113249.46,
FRA,GDP,TOT,MLN_USD,A,1965,122389.747,
FRA,GDP,TOT,MLN_USD,A,1966,133414.117,
FRA,GDP,TOT,MLN_USD,A,1967,143803.056,
FRA,GDP,TOT,MLN_USD,A,1968,157794.703,
FRA,GDP,TOT,MLN_USD,A,1969,179129.265,
FRA,GDP,TOT,MLN_USD,A,1970,191396.986,
FRA,GDP,TOT,MLN_USD,A,1971,211791.061,
FRA,GDP,TOT,MLN_USD,A,1972,230914.012,
FRA,GDP,TOT,MLN_USD,A,1973,259021.186,
FRA,GDP,TOT,MLN_USD,A,1974,294472.454,
FRA,GDP,TOT,MLN_USD,A,1975,318659.915,
FRA,GDP,TOT,MLN_USD,A,1976,350844.298,
FRA,GDP,TOT,MLN_USD,A,1977,385553.046,
FRA,GDP,TOT,MLN_USD,A,1978,429090.56,
FRA,GDP,TOT,MLN_USD,A,1979,481186.916,
FRA,GDP,TOT,MLN_USD,A,1980,532935.642,
FRA,GDP,TOT,MLN_USD,A,1981,589599.228,
FRA,GDP,TOT,MLN_USD,A,1982,641710.412,
FRA,GDP,TOT,MLN_USD,A,1983,675119.392,
FRA,GDP,TOT,MLN_USD,A,1984,710063.913,
FRA,GDP,TOT,MLN_USD,A,1985,744406.479,
FRA,GDP,TOT,MLN_USD,A,1986,777147.28,
FRA,GDP,TOT,MLN_USD,A,1987,816764.199,
FRA,GDP,TOT,MLN_USD,A,1988,885681.871,
FRA,GDP,TOT,MLN_USD,A,1989,960384.657,
FRA,GDP,TOT,MLN_USD,A,1990,1025467.267,
FRA,GDP,TOT,MLN_USD,A,1991,1071258.248,
FRA,GDP,TOT,MLN_USD,A,1992,1113194.79,
FRA,GDP,TOT,MLN_USD,A,1993,1132405.395,
FRA,GDP,TOT,MLN_USD,A,1994,1183862.802,
FRA,GDP,TOT,MLN_USD,A,1995,1234149.753,
FRA,GDP,TOT,MLN_USD,A,1996,1273114.085,
FRA,GDP,TOT,MLN_USD,A,1997,1333377.621,
FRA,GDP,TOT,MLN_USD,A,1998,1405861.087,
FRA,GDP,TOT,MLN_USD,A,1999,1470523.886,
FRA,GDP,TOT,MLN_USD,A,2000,1589936.939,
FRA,GDP,TOT,MLN_USD,A,2001,1687447.704,
FRA,GDP,TOT,MLN_USD,A,2002,1762925.935,
FRA,GDP,TOT,MLN_USD,A,2003,1751797.978,
FRA,GDP,TOT,MLN_USD,A,2004,1820723.319,
FRA,GDP,TOT,MLN_USD,A,2005,1926880.385,
FRA,GDP,TOT,MLN_USD,A,2006,2062931.189,
FRA,GDP,TOT,MLN_USD,A,2007,2181667.496,
FRA,GDP,TOT,MLN_USD,A,2008,2259255.844,
FRA,GDP,TOT,MLN_USD,A,2009,2245566.431,
FRA,GDP,TOT,MLN_USD,A,2010,2336459.963,
FRA,GDP,TOT,MLN_USD,A,2011,2446474.544,
FRA,GDP,TOT,MLN_USD,A,2012,2474005.287,
FRA,GDP,TOT,MLN_USD,A,2013,2608523.504,
FRA,GDP,TOT,MLN_USD,A,2014,2662032.873,
FRA,GDP,TOT,MLN_USD,A,2015,2718495.127,
FRA,GDP,TOT,MLN_USD,A,2016,2864105.631,
FRA,GDP,TOT,MLN_USD,A,2017,2983010.673,
FRA,GDP,TOT,MLN_USD,A,2018,3128336.847,
FRA,GDP,TOT,MLN_USD,A,2019,3336886.582,P
FRA,GDP,TOT,MLN_USD,A,2020,3147996.901,P
FRA,GDP,TOT,USD_CAP,A,1960,1807.175059,
FRA,GDP,TOT,USD_CAP,A,1961,1892.960772,
FRA,GDP,TOT,USD_CAP,A,1962,2036.181205,
FRA,GDP,TOT,USD_CAP,A,1963,2138.997489,
FRA,GDP,TOT,USD_CAP,A,1964,2294.496424,
FRA,GDP,TOT,USD_CAP,A,1965,2456.145844,
FRA,GDP,TOT,USD_CAP,A,1966,2654.479048,
FRA,GDP,TOT,USD_CAP,A,1967,2838.087508,
FRA,GDP,TOT,USD_CAP,A,1968,3090.801782,
FRA,GDP,TOT,USD_CAP,A,1969,3480.062658,
FRA,GDP,TOT,USD_CAP,A,1970,3684.679376,
FRA,GDP,TOT,USD_CAP,A,1971,4038.808157,
FRA,GDP,TOT,USD_CAP,A,1972,4364.526657,
FRA,GDP,TOT,USD_CAP,A,1973,4856.677587,
FRA,GDP,TOT,USD_CAP,A,1974,5485.49708,
FRA,GDP,TOT,USD_CAP,A,1975,5908.549939,
FRA,GDP,TOT,USD_CAP,A,1976,6479.238738,
FRA,GDP,TOT,USD_CAP,A,1977,7088.023637,
FRA,GDP,TOT,USD_CAP,A,1978,7853.91076,
FRA,GDP,TOT,USD_CAP,A,1979,8769.10167,
FRA,GDP,TOT,USD_CAP,A,1980,9662.157878,
FRA,GDP,TOT,USD_CAP,A,1981,10629.15501,
FRA,GDP,TOT,USD_CAP,A,1982,11499.15621,
FRA,GDP,TOT,USD_CAP,A,1983,12032.71235,
FRA,GDP,TOT,USD_CAP,A,1984,12594.02836,
FRA,GDP,TOT,USD_CAP,A,1985,13137.43499,
FRA,GDP,TOT,USD_CAP,A,1986,13645.41429,
FRA,GDP,TOT,USD_CAP,A,1987,14263.38472,
FRA,GDP,TOT,USD_CAP,A,1988,15378.02326,
FRA,GDP,TOT,USD_CAP,A,1989,16576.07541,
FRA,GDP,TOT,USD_CAP,A,1990,17602.77512,
FRA,GDP,TOT,USD_CAP,A,1991,18297.09381,
FRA,GDP,TOT,USD_CAP,A,1992,18919.33564,
FRA,GDP,TOT,USD_CAP,A,1993,19162.45698,
FRA,GDP,TOT,USD_CAP,A,1994,19958.91094,
FRA,GDP,TOT,USD_CAP,A,1995,20731.55977,
FRA,GDP,TOT,USD_CAP,A,1996,21310.20195,
FRA,GDP,TOT,USD_CAP,A,1997,22239.64007,
FRA,GDP,TOT,USD_CAP,A,1998,23362.48815,
FRA,GDP,TOT,USD_CAP,A,1999,24311.40386,
FRA,GDP,TOT,USD_CAP,A,2000,26106.0529,
FRA,GDP,TOT,USD_CAP,A,2001,27506.15675,
FRA,GDP,TOT,USD_CAP,A,2002,28528.15611,
FRA,GDP,TOT,USD_CAP,A,2003,28148.11565,
FRA,GDP,TOT,USD_CAP,A,2004,29040.96529,
FRA,GDP,TOT,USD_CAP,A,2005,30504.05878,
FRA,GDP,TOT,USD_CAP,A,2006,32431.43563,
FRA,GDP,TOT,USD_CAP,A,2007,34086.9568,
FRA,GDP,TOT,USD_CAP,A,2008,35102.87043,
FRA,GDP,TOT,USD_CAP,A,2009,34711.65571,
FRA,GDP,TOT,USD_CAP,A,2010,35939.45584,
FRA,GDP,TOT,USD_CAP,A,2011,37447.94954,
FRA,GDP,TOT,USD_CAP,A,2012,37684.19807,
FRA,GDP,TOT,USD_CAP,A,2013,39528.47364,
FRA,GDP,TOT,USD_CAP,A,2014,40144.05949,
FRA,GDP,TOT,USD_CAP,A,2015,40829.89331,
FRA,GDP,TOT,USD_CAP,A,2016,42855.94456,
FRA,GDP,TOT,USD_CAP,A,2017,44445.59677,
FRA,GDP,TOT,USD_CAP,A,2018,46419.31427,
FRA,GDP,TOT,USD_CAP,A,2019,49344.70871,P
FRA,GDP,TOT,USD_CAP,A,2020,46421.73184,P
DEU,GDP,TOT,MLN_USD,A,1970,313588.825,E
DEU,GDP,TOT,MLN_USD,A,1971,339806.909,E
DEU,GDP,TOT,MLN_USD,A,1972,369740.5,E
DEU,GDP,TOT,MLN_USD,A,1973,408634.128,E
DEU,GDP,TOT,MLN_USD,A,1974,449370.262,E
DEU,GDP,TOT,MLN_USD,A,1975,486738.097,E
DEU,GDP,TOT,MLN_USD,A,1976,538940.87,E
DEU,GDP,TOT,MLN_USD,A,1977,591587.583,E
DEU,GDP,TOT,MLN_USD,A,1978,652248.608,E
DEU,GDP,TOT,MLN_USD,A,1979,735679.663,E
DEU,GDP,TOT,MLN_USD,A,1980,813434.564,E
DEU,GDP,TOT,MLN_USD,A,1981,895115.59,E
DEU,GDP,TOT,MLN_USD,A,1982,946665.165,E
DEU,GDP,TOT,MLN_USD,A,1983,999212.371,E
DEU,GDP,TOT,MLN_USD,A,1984,1064486.011,E
DEU,GDP,TOT,MLN_USD,A,1985,1123714.034,E
DEU,GDP,TOT,MLN_USD,A,1986,1172565.241,E
DEU,GDP,TOT,MLN_USD,A,1987,1218404.493,E
DEU,GDP,TOT,MLN_USD,A,1988,1308145.382,E
DEU,GDP,TOT,MLN_USD,A,1989,1412399.974,E
DEU,GDP,TOT,MLN_USD,A,1990,1542270.904,E
DEU,GDP,TOT,MLN_USD,A,1991,1675874.205,
DEU,GDP,TOT,MLN_USD,A,1992,1747028.659,
DEU,GDP,TOT,MLN_USD,A,1993,1770950.493,
DEU,GDP,TOT,MLN_USD,A,1994,1852030.727,
DEU,GDP,TOT,MLN_USD,A,1995,1920062.397,
DEU,GDP,TOT,MLN_USD,A,1996,1967539.568,
DEU,GDP,TOT,MLN_USD,A,1997,2015112.101,
DEU,GDP,TOT,MLN_USD,A,1998,2079407.818,
DEU,GDP,TOT,MLN_USD,A,1999,2158515.841,
DEU,GDP,TOT,MLN_USD,A,2000,2237046.164,
DEU,GDP,TOT,MLN_USD,A,2001,2337156.838,
DEU,GDP,TOT,MLN_USD,A,2002,2406900.908,
DEU,GDP,TOT,MLN_USD,A,2003,2465900.62,
DEU,GDP,TOT,MLN_USD,A,2004,2583409.013,
DEU,GDP,TOT,MLN_USD,A,2005,2622039.802,
DEU,GDP,TOT,MLN_USD,A,2006,2810242.832,
DEU,GDP,TOT,MLN_USD,A,2007,2981616.28,
DEU,GDP,TOT,MLN_USD,A,2008,3103958.247,
DEU,GDP,TOT,MLN_USD,A,2009,3017520.905,
DEU,GDP,TOT,MLN_USD,A,2010,3187863.278,
DEU,GDP,TOT,MLN_USD,A,2011,3415019.966,
DEU,GDP,TOT,MLN_USD,A,2012,3487234.448,
DEU,GDP,TOT,MLN_USD,A,2013,3628559.337,
DEU,GDP,TOT,MLN_USD,A,2014,3807114.521,
DEU,GDP,TOT,MLN_USD,A,2015,3889081.896,
DEU,GDP,TOT,MLN_USD,A,2016,4165169.905,
DEU,GDP,TOT,MLN_USD,A,2017,4386729.188,
DEU,GDP,TOT,MLN_USD,A,2018,4571615.756,P
DEU,GDP,TOT,MLN_USD,A,2019,4676884.224,P
DEU,GDP,TOT,MLN_USD,A,2020,4516935.149,P
DEU,GDP,TOT,USD_CAP,A,1970,4035.424785,E
DEU,GDP,TOT,USD_CAP,A,1971,4337.314552,E
DEU,GDP,TOT,USD_CAP,A,1972,4697.205106,E
DEU,GDP,TOT,USD_CAP,A,1973,5175.466439,E
DEU,GDP,TOT,USD_CAP,A,1974,5689.743625,E
DEU,GDP,TOT,USD_CAP,A,1975,6186.378789,E
DEU,GDP,TOT,USD_CAP,A,1976,6881.53109,E
DEU,GDP,TOT,USD_CAP,A,1977,7568.446016,E
DEU,GDP,TOT,USD_CAP,A,1978,8353.37988,E
DEU,GDP,TOT,USD_CAP,A,1979,9419.231571,E
DEU,GDP,TOT,USD_CAP,A,1980,10388.29373,E
DEU,GDP,TOT,USD_CAP,A,1981,11414.66997,E
DEU,GDP,TOT,USD_CAP,A,1982,12084.83009,E
DEU,GDP,TOT,USD_CAP,A,1983,12790.40949,E
DEU,GDP,TOT,USD_CAP,A,1984,13674.25444,E
DEU,GDP,TOT,USD_CAP,A,1985,14468.17266,E
DEU,GDP,TOT,USD_CAP,A,1986,15092.8722,E
DEU,GDP,TOT,USD_CAP,A,1987,15677.24971,E
DEU,GDP,TOT,USD_CAP,A,1988,16746.40442,E
DEU,GDP,TOT,USD_CAP,A,1989,17951.87888,E
DEU,GDP,TOT,USD_CAP,A,1990,19432.87768,E
